battle_tag,opponent_username,won,turn,event
battle-gen9ubers-3731,simple-uber-1801,True,0,|init|battle
battle-gen9ubers-3731,simple-uber-1801,True,0,|title|wche652a18 vs. simple-uber-1801
battle-gen9ubers-3731,simple-uber-1801,True,0,|j|☆wche652a18
battle-gen9ubers-3731,simple-uber-1801,True,0,|j|☆simple-uber-1801
battle-gen9ubers-3731,simple-uber-1801,True,0,|gametype|singles
battle-gen9ubers-3731,simple-uber-1801,True,0,|player|p1|wche652a18|1|
battle-gen9ubers-3731,simple-uber-1801,True,0,|player|p2|simple-uber-1801|169|
battle-gen9ubers-3731,simple-uber-1801,True,0,|gen|9
battle-gen9ubers-3731,simple-uber-1801,True,0,|tier|[Gen 9] Ubers
battle-gen9ubers-3731,simple-uber-1801,True,0,|rule|HP Percentage Mod: HP is shown in percentages
battle-gen9ubers-3731,simple-uber-1801,True,0,|rule|Endless Battle Clause: Forcing endless battles is banned
battle-gen9ubers-3731,simple-uber-1801,True,0,|rule|Sleep Clause Mod: Limit one foe put to sleep
battle-gen9ubers-3731,simple-uber-1801,True,0,|rule|Species Clause: Limit one of each Pokémon
battle-gen9ubers-3731,simple-uber-1801,True,0,|rule|OHKO Clause: OHKO moves are banned
battle-gen9ubers-3731,simple-uber-1801,True,0,|rule|Evasion Items Clause: Evasion items are banned
battle-gen9ubers-3731,simple-uber-1801,True,0,|rule|Evasion Moves Clause: Evasion moves are banned
battle-gen9ubers-3731,simple-uber-1801,True,0,|clearpoke
battle-gen9ubers-3731,simple-uber-1801,True,0,"|poke|p1|Ribombee, M|"
battle-gen9ubers-3731,simple-uber-1801,True,0,|poke|p1|Koraidon|
battle-gen9ubers-3731,simple-uber-1801,True,0,|poke|p1|Arceus-Ghost|
battle-gen9ubers-3731,simple-uber-1801,True,0,|poke|p1|Zacian-*|
battle-gen9ubers-3731,simple-uber-1801,True,0,|poke|p1|Eternatus|
battle-gen9ubers-3731,simple-uber-1801,True,0,|poke|p1|Kyogre|
battle-gen9ubers-3731,simple-uber-1801,True,0,|poke|p2|Deoxys-Speed|
battle-gen9ubers-3731,simple-uber-1801,True,0,"|poke|p2|Kingambit, M|"
battle-gen9ubers-3731,simple-uber-1801,True,0,|poke|p2|Zacian-*|
