battle_tag,opponent_username,won,turn,event
battle-gen9ubers-1723,simple-uu-99902,True,0,|init|battle
battle-gen9ubers-1723,simple-uu-99902,True,0,|title|wche652a999 vs. simple-uu-99902
battle-gen9ubers-1723,simple-uu-99902,True,0,|j|☆wche652a999
battle-gen9ubers-1723,simple-uu-99902,True,0,|j|☆simple-uu-99902
battle-gen9ubers-1723,simple-uu-99902,True,0,|gametype|singles
battle-gen9ubers-1723,simple-uu-99902,True,0,|player|p1|wche652a999|102|
battle-gen9ubers-1723,simple-uu-99902,True,0,|player|p2|simple-uu-99902|101|
battle-gen9ubers-1723,simple-uu-99902,True,0,|gen|9
battle-gen9ubers-1723,simple-uu-99902,True,0,|tier|[Gen 9] Ubers
battle-gen9ubers-1723,simple-uu-99902,True,0,|rule|HP Percentage Mod: HP is shown in percentages
battle-gen9ubers-1723,simple-uu-99902,True,0,|rule|Endless Battle Clause: Forcing endless battles is banned
battle-gen9ubers-1723,simple-uu-99902,True,0,|rule|Sleep Clause Mod: Limit one foe put to sleep
battle-gen9ubers-1723,simple-uu-99902,True,0,|rule|Species Clause: Limit one of each Pokémon
battle-gen9ubers-1723,simple-uu-99902,True,0,|rule|OHKO Clause: OHKO moves are banned
battle-gen9ubers-1723,simple-uu-99902,True,0,|rule|Evasion Items Clause: Evasion items are banned
battle-gen9ubers-1723,simple-uu-99902,True,0,|rule|Evasion Moves Clause: Evasion moves are banned
battle-gen9ubers-1723,simple-uu-99902,True,0,|clearpoke
battle-gen9ubers-1723,simple-uu-99902,True,0,"|poke|p1|Ribombee, F|"
battle-gen9ubers-1723,simple-uu-99902,True,0,|poke|p1|Koraidon|
battle-gen9ubers-1723,simple-uu-99902,True,0,|poke|p1|Arceus-Ghost|
battle-gen9ubers-1723,simple-uu-99902,True,0,|poke|p1|Zacian-*|
battle-gen9ubers-1723,simple-uu-99902,True,0,|poke|p1|Eternatus|
battle-gen9ubers-1723,simple-uu-99902,True,0,|poke|p1|Kyogre|
battle-gen9ubers-1723,simple-uu-99902,True,0,"|poke|p2|Tornadus-Therian, M|"
battle-gen9ubers-1723,simple-uu-99902,True,0,"|poke|p2|Clodsire, F|"
battle-gen9ubers-1723,simple-uu-99902,True,0,|poke|p2|Metagross|
battle-gen9ubers-1723,simple-uu-99902,True,0,|poke|p2|Rotom-Wash|
battle-gen9ubers-1723,simple-uu-99902,True,0,|poke|p2|Cobalion|
battle-gen9ubers-1723,simple-uu-99902,True,0,|poke|p2|Zarude-Dada|
battle-gen9ubers-1723,simple-uu-99902,True,0,|teampreview
battle-gen9ubers-1723,simple-uu-99902,True,0,|
battle-gen9ubers-1723,simple-uu-99902,True,0,|teamsize|p1|6
battle-gen9ubers-1723,simple-uu-99902,True,0,|teamsize|p2|6
battle-gen9ubers-1723,simple-uu-99902,True,0,|start
battle-gen9ubers-1723,simple-uu-99902,True,0,"|switch|p1a: Ribombee|Ribombee, F|261/261"
battle-gen9ubers-1723,simple-uu-99902,True,0,|switch|p2a: Rotom|Rotom-Wash|100/100
battle-gen9ubers-1723,simple-uu-99902,True,0,|turn|1
battle-gen9ubers-1723,simple-uu-99902,True,1,|
battle-gen9ubers-1723,simple-uu-99902,True,1,|move|p1a: Ribombee|Sticky Web|p2a: Rotom
battle-gen9ubers-1723,simple-uu-99902,True,1,|-sidestart|p2: simple-uu-99902|move: Sticky Web
battle-gen9ubers-1723,simple-uu-99902,True,1,|move|p2a: Rotom|Hydro Pump|p1a: Ribombee|[miss]
battle-gen9ubers-1723,simple-uu-99902,True,1,|-miss|p2a: Rotom|p1a: Ribombee
battle-gen9ubers-1723,simple-uu-99902,True,1,|
battle-gen9ubers-1723,simple-uu-99902,True,1,|upkeep
battle-gen9ubers-1723,simple-uu-99902,True,1,|turn|2
battle-gen9ubers-1723,simple-uu-99902,True,2,|
battle-gen9ubers-1723,simple-uu-99902,True,2,|move|p1a: Ribombee|Stun Spore|p2a: Rotom
battle-gen9ubers-1723,simple-uu-99902,True,2,|-immune|p2a: Rotom
battle-gen9ubers-1723,simple-uu-99902,True,2,|move|p2a: Rotom|Hydro Pump|p1a: Ribombee|[miss]
battle-gen9ubers-1723,simple-uu-99902,True,2,|-miss|p2a: Rotom|p1a: Ribombee
battle-gen9ubers-1723,simple-uu-99902,True,2,|
battle-gen9ubers-1723,simple-uu-99902,True,2,|upkeep
battle-gen9ubers-1723,simple-uu-99902,True,2,|turn|3
battle-gen9ubers-1723,simple-uu-99902,True,3,|
battle-gen9ubers-1723,simple-uu-99902,True,3,|move|p1a: Ribombee|Moonblast|p2a: Rotom
battle-gen9ubers-1723,simple-uu-99902,True,3,|-damage|p2a: Rotom|64/100
battle-gen9ubers-1723,simple-uu-99902,True,3,|move|p2a: Rotom|Hydro Pump|p1a: Ribombee
battle-gen9ubers-1723,simple-uu-99902,True,3,|-damage|p1a: Ribombee|81/261
battle-gen9ubers-1723,simple-uu-99902,True,3,|
battle-gen9ubers-1723,simple-uu-99902,True,3,|-heal|p2a: Rotom|69/100|[from] item: Leftovers
battle-gen9ubers-1723,simple-uu-99902,True,3,|upkeep
battle-gen9ubers-1723,simple-uu-99902,True,3,|turn|4
battle-gen9ubers-1723,simple-uu-99902,True,4,|
battle-gen9ubers-1723,simple-uu-99902,True,4,|move|p1a: Ribombee|Moonblast|p2a: Rotom
battle-gen9ubers-1723,simple-uu-99902,True,4,|-damage|p2a: Rotom|35/100
battle-gen9ubers-1723,simple-uu-99902,True,4,|-unboost|p2a: Rotom|spa|1
battle-gen9ubers-1723,simple-uu-99902,True,4,|move|p2a: Rotom|Hydro Pump|p1a: Ribombee
battle-gen9ubers-1723,simple-uu-99902,True,4,|-damage|p1a: Ribombee|0 fnt
battle-gen9ubers-1723,simple-uu-99902,True,4,|faint|p1a: Ribombee
battle-gen9ubers-1723,simple-uu-99902,True,4,|
battle-gen9ubers-1723,simple-uu-99902,True,4,|-heal|p2a: Rotom|41/100|[from] item: Leftovers
battle-gen9ubers-1723,simple-uu-99902,True,4,|upkeep
battle-gen9ubers-1723,simple-uu-99902,True,4,|
battle-gen9ubers-1723,simple-uu-99902,True,4,|switch|p1a: Eternatus|Eternatus|421/421
battle-gen9ubers-1723,simple-uu-99902,True,4,|-ability|p1a: Eternatus|Pressure
battle-gen9ubers-1723,simple-uu-99902,True,4,|turn|5
battle-gen9ubers-1723,simple-uu-99902,True,5,|
battle-gen9ubers-1723,simple-uu-99902,True,5,|move|p1a: Eternatus|Dynamax Cannon|p2a: Rotom
battle-gen9ubers-1723,simple-uu-99902,True,5,|-damage|p2a: Rotom|0 fnt
battle-gen9ubers-1723,simple-uu-99902,True,5,|faint|p2a: Rotom
battle-gen9ubers-1723,simple-uu-99902,True,5,|
battle-gen9ubers-1723,simple-uu-99902,True,5,|upkeep
battle-gen9ubers-1723,simple-uu-99902,True,5,|
battle-gen9ubers-1723,simple-uu-99902,True,5,|switch|p2a: Metagross|Metagross|100/100
